date,569_cineplex,569_cinema,23_theatre,23_dance,47_honda,47_ford,815_honda,815_ford,170_driving,170_license,249_desjardins,249_blue cross,71_pizza pizza,71_pizza,276_restaurant,276_restaurants,634_clinic,634_dr,250_hopital,250_hospital,168_fire,168_emergency,437_anxiety,437_depression,11_home depot,11_ikea,29_mls,29_real estate,96_real real,96_remax,18_kijiji,18_walmart,67_air canada,67_hotel,179_hotels,179_hotel,5_google,5_apple,68_boots,68_shoes,78_xbox,78_videotron,696_or,696_bijoux,329_acces d,329_cra,95_staples,95_desk,423_bankruptcy,423_hollywoodpq,279_credit,279_mortgage,1160_pret,1160_business,813_student,813_tuition,466_calculator,466_mortgage,468_lease,468_calculator,46_plant,46_farm,750_forestry,750_forest,747_fish,747_salmon,121_circulaire,121_iga,123_smoke,123_cigarettes,697_boots,697_shoes,1176_printing,1176_vistaprint,1268_gas,1268_gas prices,288_bottle depot,288_plastic,248_side effects,248_pharmacy,30_hp,30_kingston,287_valve,287_generator,612_oscar,612_car wash,13_mail,13_google,31_java,31_windows,7_td,7_rbc,38_desjardins,38_insurance,969_lawyer,969_law,477_architecture,477_architects,25_circulaire,25_marketing,380_vet,380_animal hospital,1010_vacations,1010_voyage,726_acces d,726_acces,76_passport,76_canada,74_college,74_school,256_clinic,256_dr,508_assurance emploi,508_chomage,20_nhl,20_hockey,1199_abstract,1199_ordre,144_laser,144_hair removal,748_tractor,748_deere,48_construction,48_doors,255_clinique,255_clinique médicale,50_tracking,50_canada,664_logistics,664_distribution,60_jobs,60_job,802_jobs,802_developer,621_canning,621_kraft,1140_boat,1140_kayak,841_superstore,841_walmart,289_trailers,289_trucks,665_ship,665_traversier,662_air france,662_air,354_customs,354_canada,666_railway,666_rail,1150_tracking,1150_canada,277_beer,277_lcbo,650_doors,650_portail,651_pont,651_bridge,652_contracting,652_contractors,158_home depot,158_paint,1143_netflix,1143_dvd,70_gift,70_birthday,271_appliances,271_vacuum,270_ikea,270_furniture,794_gps,794_garmin,233_gas,233_hydro,473_auto,473_cars,1339_carpool,1339_ride,932_fifa,932_madden,882_pet,882_dog,94_fitness,94_yoga,293_bridal,293_wedding,205_car rental,205_taxi,208_niagara falls,208_toronto,1081_cottage,1081_rentals,73_walmart,73_store,1188_gps,1188_garmin,185_louis vuitton,185_fashion,610_ford,610_truck,206_cruise,206_cruises,1003_luggage,1003_backpack,918_pizza pizza,918_pizza,355_livres,355_librairie,145_massage,145_spa,894_macbeth,894_theatre,960_emploi,960_quebec emploi,961_resume,961_cover letter,378_for rent,378_rent,465_home insurance,465_insurance,1164_survival,1164_economist,784_finance,784_dow,1209_bbc,1209_news,396_election,396_election results,408_toronto,408_news,832_carpet,832_flooring,952_piscine,952_pool,1139_td,1139_monnex,107_tsx,107_stock,903_rrsp,903_ttc,343_access,343_sql,77_paypal,77_sql,278_tva,278_tax,1300_omnivox,1300_cegep,730_git,730_github,341_salesforce,341_crm,334_expo,334_exhibition,314_security,314_avg,718_accenture,718_outsourcing,728_server,728_servers,1162_cra,1162_cra login,53_godaddy,53_domain,342_dashboard,342_erp,1159_project,1159_management,1214_trailers,1214_trucks,670_potash,670_homemade,12_acces d,12_canada post,566_fabric,566_fabric fabric,672_epoxy,672_glue,673_couleurs,673_couleur,49_covid,49_manufacturing
2019-07-01,90,77,50,49,88,79,77,76,98,64,100,59,88,88,79,82,93,86,85,79,70,12,78,44,54,67,33,43,34,47,39,62,61,66,54,65,50,43,17,79,19,37,1,46,53,26,63,35,18,9,95,50,36,36,44,57,81,50,75,95,38,84,15,55,52,55,46,38,64,80,17,79,57,43,25,15,61,77,52,31,27,75,77,83,4,68,33,43,14,19,79,85,72,80,91,77,31,29,55,40,84,65,23,32,53,54,20,44,34,34,92,90,16,18,12,10,73,29,87,79,73,75,75,82,69,66,34,39,90,60,91,24,69,75,23,5,62,87,36,48,61,71,31,72,6,20,16,23,25,40,33,33,85,58,82,21,38,57,79,65,56,62,54,14,21,42,68,61,67,70,23,33,77,39,40,44,21,60,4,27,63,90,66,62,42,49,72,65,89,62,54,61,62,65,23,33,72,50,86,90,64,63,79,73,87,88,53,33,88,67,12,38,31,16,29,25,93,94,39,56,26,14,22,11,49,57,0,0,23,77,73,67,57,68,71,30,29,24,27,19,30,27,64,27,34,31,7,20,89,80,93,35,24,39,31,1,24,14,15,38,25,23,59,16,30,48,39,40,61,71,21,41,53,32,57,57,55,26,44,56,0,34
2019-08-01,80,68,43,54,82,79,75,76,92,66,68,65,91,91,81,90,90,81,88,75,69,10,83,46,50,76,33,41,33,47,37,61,62,68,56,66,48,47,29,86,20,40,1,60,50,15,79,45,19,9,100,51,48,35,58,79,86,53,75,88,34,80,16,51,56,76,44,37,67,88,25,86,62,47,24,14,60,70,52,33,30,81,71,77,4,64,35,40,12,18,81,84,57,87,91,76,28,28,49,39,84,70,26,34,50,50,18,43,43,54,89,88,17,19,7,13,64,34,76,74,81,75,67,84,71,68,32,37,85,57,89,23,65,81,56,4,56,74,38,43,56,68,30,70,6,18,18,24,24,43,31,32,86,60,84,32,32,63,80,70,52,62,52,14,21,42,66,64,78,74,24,32,79,29,42,43,19,78,3,36,60,82,63,63,41,53,67,69,91,63,40,52,60,69,24,32,73,49,88,92,64,61,79,100,88,88,62,46,94,74,4,35,35,18,29,24,89,91,52,67,29,13,25,23,52,78,1,0,22,79,78,66,31,39,73,34,36,27,27,19,28,22,66,22,32,26,24,50,87,70,94,37,29,65,32,2,23,18,15,34,14,14,60,15,30,37,35,39,56,69,15,42,50,30,58,58,56,26,42,59,0,32
2019-09-01,72,56,45,63,75,75,71,72,88,57,68,70,83,83,66,71,92,84,88,78,66,9,92,47,46,71,29,37,34,47,34,56,58,61,50,58,85,68,46,86,21,41,1,46,46,12,74,44,20,8,91,50,38,40,62,79,82,50,77,79,31,72,20,52,43,85,42,37,65,86,45,87,74,50,22,14,52,73,48,32,32,75,73,100,4,53,36,50,17,18,75,81,56,96,88,76,35,29,45,48,74,63,28,38,46,46,17,43,54,81,92,89,13,15,17,25,89,38,76,65,75,74,62,86,70,65,31,36,94,57,92,26,80,77,60,6,33,45,34,40,49,65,32,41,6,18,15,20,22,36,30,31,66,49,85,42,30,50,83,65,47,59,53,14,20,46,71,61,72,73,20,28,69,30,38,44,22,56,5,26,55,70,64,70,37,44,54,63,60,30,17,42,54,65,21,28,71,55,82,79,55,57,70,60,84,84,59,36,88,63,8,30,35,18,34,33,78,79,48,66,23,13,23,13,58,72,3,1,22,70,75,66,18,24,68,32,30,23,25,18,30,28,66,27,40,28,30,41,95,92,97,34,36,26,33,1,20,22,14,29,12,11,62,18,33,45,44,45,49,67,14,38,46,30,60,60,51,23,85,71,0,33
2019-10-01,69,59,46,51,73,74,67,70,79,53,73,70,83,82,65,63,92,89,91,77,67,11,99,54,41,64,25,35,31,44,31,54,53,56,42,53,96,53,64,80,20,39,1,51,47,13,61,39,18,11,87,43,37,41,42,46,76,43,70,77,27,88,18,49,48,71,44,33,52,77,61,82,71,51,21,12,43,73,52,33,29,65,77,88,4,48,36,48,17,17,72,79,60,87,89,77,35,28,52,47,73,58,31,40,47,48,16,53,43,67,92,90,12,15,51,29,83,34,77,60,79,70,62,79,74,69,32,37,82,50,87,24,74,94,30,5,20,33,35,41,40,61,28,25,5,16,15,20,23,36,31,34,58,44,79,49,25,48,81,62,44,50,49,12,22,42,68,62,62,67,17,24,70,42,36,41,14,48,4,20,53,68,63,66,37,40,45,66,51,25,12,37,51,66,18,24,77,52,80,81,45,48,62,44,82,82,60,33,88,70,23,29,33,18,31,29,69,70,40,57,20,15,23,12,52,64,22,22,24,68,72,64,15,23,54,24,28,23,26,18,28,29,65,28,42,30,29,41,94,87,98,37,29,13,33,1,25,16,15,29,13,12,62,15,24,43,45,51,40,63,13,38,47,33,64,64,47,24,74,67,0,36
2019-11-01,67,59,47,52,71,82,65,82,69,48,75,69,83,83,63,60,88,84,86,76,63,13,93,59,44,63,20,31,28,33,31,83,57,55,38,53,97,63,93,88,28,38,1,68,46,11,65,41,19,7,87,40,33,33,34,49,68,39,62,73,23,36,17,48,38,37,45,34,54,83,95,88,68,74,19,11,43,69,51,31,31,63,80,97,4,64,35,46,17,16,71,76,58,76,83,71,35,26,66,46,70,56,39,45,46,47,16,42,42,63,87,87,13,16,50,28,80,32,74,65,76,65,57,76,73,68,34,39,77,57,82,22,59,63,13,4,15,29,36,53,32,59,26,23,4,15,14,19,26,58,34,34,54,45,76,58,34,48,71,59,47,47,49,12,44,39,71,78,65,75,17,29,63,100,34,40,17,44,3,21,54,68,63,73,32,30,40,69,48,22,10,34,65,82,17,29,81,50,76,100,37,43,84,51,84,84,63,36,88,76,31,32,31,16,27,24,60,63,37,52,22,15,22,10,45,54,1,1,21,65,77,63,10,17,61,25,32,23,29,20,27,26,65,26,40,28,27,40,88,89,91,37,25,16,33,1,21,21,12,21,10,10,56,16,32,51,44,46,32,61,14,38,46,33,59,59,46,22,51,66,0,34
2019-12-01,92,67,49,53,58,72,53,69,63,46,72,73,90,89,69,67,95,72,79,71,55,10,77,48,40,66,15,28,27,33,29,92,64,60,43,58,83,67,70,84,43,39,1,88,44,10,72,44,21,8,85,31,31,40,36,50,54,33,58,70,20,37,19,52,97,32,46,45,54,78,69,84,64,65,18,10,50,66,50,34,32,60,73,88,6,90,35,42,12,16,73,79,58,76,78,67,30,24,63,42,68,59,43,51,44,44,16,41,36,52,94,79,16,24,52,30,63,29,76,72,71,62,52,66,77,70,59,69,77,54,77,16,91,81,10,5,14,31,59,75,31,62,29,27,4,16,16,20,19,45,59,65,73,92,66,39,18,45,64,52,42,39,55,13,90,35,71,78,68,72,16,35,63,34,31,38,21,54,3,25,60,74,72,68,26,28,45,81,56,25,11,36,81,100,17,35,100,48,80,73,42,45,100,56,89,90,77,50,100,100,27,34,26,13,22,19,57,60,43,55,27,14,21,11,53,59,1,1,21,65,68,57,10,17,45,18,31,22,33,18,26,19,68,19,35,32,20,29,65,63,72,35,19,15,34,2,16,20,13,26,10,10,52,15,29,41,34,37,31,63,11,43,44,64,53,53,47,25,44,59,0,28
2020-01-01,77,59,41,62,60,72,55,70,74,49,73,81,83,83,61,58,100,91,97,96,59,13,98,53,36,65,22,36,36,40,28,49,72,66,45,58,84,51,48,71,26,37,1,50,44,15,63,43,22,6,94,49,41,42,48,69,75,51,68,80,27,32,21,48,42,39,45,35,50,78,47,70,65,47,18,10,43,71,52,33,32,60,83,92,28,62,36,41,15,20,75,80,62,83,87,76,35,26,50,50,72,56,63,71,44,44,21,49,48,75,100,93,17,25,50,31,64,37,78,71,75,58,58,72,93,81,38,44,85,59,97,27,100,100,10,5,21,38,36,40,34,63,27,16,5,19,18,20,25,36,37,41,51,38,72,46,15,48,76,62,38,45,56,12,29,46,64,62,66,68,15,26,58,47,33,40,26,62,3,22,53,74,83,85,47,44,47,65,46,23,20,45,47,58,15,26,81,50,77,79,68,64,84,48,82,82,63,32,89,84,22,34,35,19,37,32,73,73,52,59,23,16,24,12,64,70,0,0,21,71,73,67,14,17,51,21,38,27,56,16,28,25,65,25,57,44,17,41,87,88,95,38,31,10,35,2,21,24,14,25,14,13,62,16,37,44,46,49,34,65,14,43,44,40,58,58,53,24,51,61,0,36
2020-02-01,65,53,41,63,65,75,59,73,73,61,74,73,89,89,66,64,90,85,91,82,56,11,96,53,35,61,26,39,37,48,28,47,65,67,56,64,83,44,37,69,22,36,1,48,43,33,58,41,21,4,95,56,54,44,44,59,85,59,70,84,28,35,19,48,41,40,46,34,57,84,35,68,69,48,22,13,48,72,53,33,30,59,76,90,62,84,35,39,17,17,74,81,60,84,93,80,35,30,44,51,71,57,46,53,43,45,19,45,44,72,92,89,15,21,64,28,75,37,83,73,65,59,64,73,79,78,32,38,78,50,93,27,75,86,9,6,23,38,35,39,39,63,28,15,6,18,16,20,34,69,31,33,61,41,73,68,16,41,80,68,37,53,49,13,24,44,66,64,59,69,16,24,59,33,34,44,29,54,3,24,55,75,70,71,50,39,52,60,45,30,21,45,45,57,16,24,77,56,85,76,74,54,71,45,87,87,61,29,92,88,13,26,36,18,35,33,74,77,62,65,27,11,30,26,52,58,1,1,22,65,77,71,13,18,54,21,44,32,89,19,29,28,66,28,61,79,28,52,88,94,88,42,38,14,34,2,17,21,14,32,32,29,65,17,36,49,52,50,39,64,10,40,43,32,60,60,55,23,51,69,1,36
2020-03-01,30,21,25,56,54,72,49,65,55,47,76,61,76,76,40,37,76,81,87,100,46,75,90,41,41,55,22,36,32,39,26,70,59,42,36,42,82,45,23,54,36,39,1,46,42,61,70,55,18,6,86,100,62,51,63,61,78,100,59,64,30,38,14,49,48,37,61,98,71,97,19,55,53,30,61,39,65,68,46,52,32,66,79,91,6,54,36,40,15,17,100,94,65,86,75,69,29,25,56,46,73,63,20,27,43,43,10,82,39,59,75,79,100,100,27,14,58,53,59,59,66,57,70,67,65,58,34,42,77,54,73,20,65,72,13,5,19,23,91,75,36,54,30,15,7,18,14,26,17,46,33,39,80,68,67,39,14,41,64,60,44,65,69,12,17,35,58,58,56,56,12,20,67,38,29,35,17,26,3,19,59,77,84,71,28,26,31,39,31,17,16,34,70,63,13,20,60,42,68,67,74,43,33,33,78,78,66,30,62,41,13,19,27,13,27,25,61,67,59,68,37,17,68,100,75,85,0,0,31,100,71,62,13,15,51,21,100,59,53,13,31,23,61,23,100,99,19,37,83,90,95,36,25,10,32,2,13,23,15,40,61,59,62,14,46,45,42,43,36,56,12,83,43,38,61,61,50,21,61,83,99,36
2020-04-01,7,3,10,47,58,66,46,59,31,43,73,36,89,89,28,15,41,58,62,70,54,100,78,40,79,65,18,33,27,26,27,99,21,21,19,21,97,54,18,66,45,34,1,53,47,100,85,71,21,4,80,56,42,100,62,61,64,56,47,56,61,58,17,53,50,37,100,100,100,85,15,66,40,23,23,18,100,80,43,47,45,48,76,95,6,40,40,46,14,16,97,92,63,75,67,63,29,17,90,41,74,63,7,7,47,48,5,71,30,38,42,64,59,56,6,7,44,35,60,75,82,78,64,71,34,35,57,65,68,57,54,13,48,57,16,6,26,23,100,100,41,55,33,9,2,10,12,16,18,32,58,64,100,68,71,30,13,39,60,54,85,100,77,9,23,43,63,68,68,62,11,20,52,33,26,33,16,25,3,25,100,90,52,66,12,23,18,25,21,8,16,30,100,74,11,20,63,47,62,64,24,16,17,26,89,89,69,42,35,15,22,12,20,8,18,13,56,60,47,52,38,25,48,57,62,68,0,0,29,85,67,59,30,25,66,31,89,50,30,5,29,22,92,22,80,74,34,30,75,88,87,32,10,6,39,2,12,17,16,42,100,100,62,17,41,36,43,40,41,56,8,100,49,61,100,100,58,26,67,82,100,32
2020-05-01,4,2,9,41,74,77,64,68,46,56,66,39,99,99,36,27,49,54,61,60,55,33,81,43,100,90,25,43,35,39,32,89,25,24,23,23,78,53,18,78,35,32,1,54,44,64,67,71,29,6,82,55,42,59,53,75,75,57,68,83,96,62,15,56,56,40,96,79,99,70,14,79,49,35,15,10,94,90,46,45,35,53,80,94,6,49,68,42,13,16,78,80,58,85,75,62,27,20,92,42,87,73,6,7,44,44,7,49,29,36,50,61,27,30,7,7,60,35,67,79,100,100,66,91,46,37,72,74,75,62,69,18,76,81,16,5,45,58,74,78,60,63,32,17,3,10,13,17,22,30,73,74,97,74,91,31,19,43,73,62,100,97,65,8,30,46,75,72,94,81,15,29,52,28,36,40,11,20,3,19,92,88,49,52,17,22,23,32,25,20,35,43,86,80,15,29,71,45,78,83,21,16,19,31,90,90,67,43,47,23,26,11,26,12,23,18,75,77,84,83,31,17,40,40,45,52,0,0,21,72,80,69,100,83,62,29,80,45,35,4,25,21,86,21,55,72,26,26,77,85,86,35,11,4,30,1,11,21,15,43,63,63,62,17,42,42,38,37,60,65,8,69,44,69,92,92,77,28,51,71,47,29
2020-06-01,9,5,9,43,86,87,75,81,77,66,76,54,95,95,48,44,67,74,73,69,58,20,86,43,87,93,34,48,39,46,33,75,27,34,36,33,69,55,16,77,35,35,100,50,41,51,67,73,26,7,89,68,37,59,45,61,91,72,82,97,78,77,16,54,57,53,84,54,84,69,14,77,57,32,14,8,80,85,48,43,33,73,81,95,5,56,38,40,13,18,75,81,65,100,87,83,28,24,76,46,97,85,6,8,41,42,9,48,30,43,68,77,22,24,7,7,66,29,90,95,89,95,90,97,63,54,69,77,84,66,84,23,78,91,18,5,71,83,60,59,71,66,37,36,4,12,16,21,23,36,69,73,95,82,96,31,25,44,76,70,82,88,59,6,31,42,84,72,91,95,18,33,55,38,46,45,12,27,3,16,77,89,71,49,24,29,32,39,41,20,97,97,71,80,18,33,73,42,92,96,19,14,27,38,88,89,63,40,71,40,17,8,30,14,29,24,81,83,100,99,37,13,44,43,45,52,0,0,22,70,91,77,80,94,68,32,82,50,30,6,26,24,75,23,43,45,12,22,78,83,92,40,11,7,32,1,19,20,16,39,51,50,62,17,46,45,44,45,71,67,10,57,42,68,82,82,76,31,46,59,31,36
2020-07-01,11,12,9,41,87,99,77,100,99,75,73,58,98,98,62,56,74,85,81,82,57,17,83,43,70,92,39,53,46,52,34,70,24,47,43,44,54,52,16,76,28,36,6,54,42,48,63,73,26,9,88,67,37,53,56,68,94,70,82,89,67,99,17,53,61,63,85,48,71,67,15,75,55,37,13,8,77,75,49,43,32,69,82,91,4,59,34,35,13,18,77,84,63,100,98,78,26,21,75,46,94,84,6,7,42,42,10,48,27,32,75,88,20,24,12,8,71,25,95,95,91,83,80,100,73,63,55,57,84,58,80,22,78,87,30,4,100,100,59,57,70,75,38,59,4,10,13,20,19,37,54,52,94,73,99,20,27,56,85,76,72,85,57,6,24,41,91,73,92,96,19,45,66,33,48,47,12,37,2,25,71,92,80,46,28,35,36,48,64,24,100,100,67,76,20,45,79,39,96,100,18,15,26,46,90,90,65,40,78,53,11,9,28,12,29,27,85,86,98,100,28,17,41,35,47,52,0,0,21,79,93,83,63,79,77,35,65,46,26,6,28,21,74,22,55,36,6,18,78,84,92,37,10,21,34,1,11,18,14,34,48,45,60,18,45,44,43,45,70,76,9,50,42,48,88,88,77,28,50,62,29,32
2020-08-01,19,16,10,45,85,88,73,85,97,73,75,61,100,100,71,61,78,86,83,72,60,13,85,42,61,100,37,53,42,49,32,60,22,49,48,47,50,59,27,81,28,37,6,58,37,44,85,93,23,8,87,68,36,52,68,71,96,71,82,79,55,91,15,45,52,67,77,43,66,75,21,81,55,41,13,7,78,74,48,39,38,69,74,89,4,59,32,34,10,16,71,78,59,94,97,78,27,21,65,45,95,76,5,8,37,37,10,44,33,53,79,87,21,24,83,18,61,33,91,92,82,83,67,100,73,63,41,48,91,54,83,22,69,75,100,7,77,81,53,45,68,72,34,63,2,8,14,19,19,39,41,43,83,65,99,44,24,54,80,71,62,82,55,5,24,42,90,73,100,96,19,33,66,32,44,45,9,29,2,27,73,93,76,45,28,35,36,48,69,24,62,75,59,79,19,33,84,39,99,94,19,16,27,65,87,87,67,56,81,62,2,11,29,14,29,24,87,89,80,91,26,15,38,26,42,48,1,0,18,83,90,83,31,48,82,35,55,40,27,8,25,20,71,20,43,31,29,45,72,78,100,44,11,8,30,1,10,27,15,36,43,40,61,17,43,43,39,40,68,73,7,45,37,41,90,90,76,28,52,67,24,31
2020-09-01,14,14,10,44,79,83,70,78,89,69,69,58,85,85,61,57,79,85,87,81,64,13,91,45,57,91,32,47,44,48,29,58,18,38,35,36,83,64,46,78,39,34,6,55,40,32,90,100,20,6,84,61,36,51,64,76,88,63,82,87,45,90,16,54,49,83,80,46,67,74,44,80,60,35,12,6,62,69,57,46,39,71,75,93,4,54,36,43,13,17,73,79,57,90,96,85,31,22,72,48,87,76,5,6,40,40,9,44,40,78,81,89,21,19,39,15,78,33,76,69,82,78,64,97,80,65,45,47,93,58,84,22,80,79,94,4,40,35,51,46,59,67,32,34,3,8,12,18,23,38,44,43,65,53,96,52,19,45,75,74,57,75,55,5,23,39,92,73,93,97,17,26,58,30,38,41,10,41,3,24,62,83,70,50,24,33,30,42,51,18,31,45,58,73,17,26,77,40,92,91,14,13,27,45,76,77,68,45,81,53,7,11,28,13,30,27,77,77,80,88,25,15,38,29,37,45,1,0,18,70,97,86,18,22,75,32,58,44,28,6,25,21,62,22,60,33,46,43,78,84,89,40,10,8,32,1,18,23,12,31,32,30,59,19,52,51,47,49,59,68,13,44,40,41,83,83,72,25,98,100,31,32
2020-10-01,11,8,9,41,76,84,68,75,83,65,75,61,86,86,49,47,79,82,90,91,56,12,91,51,55,87,30,44,43,46,27,63,20,33,29,32,72,64,73,75,30,34,4,60,41,42,64,91,19,5,84,58,33,55,46,37,86,59,72,83,38,92,15,49,49,87,80,45,60,61,69,76,54,35,12,6,54,77,59,52,35,59,82,88,4,47,38,38,13,15,70,78,58,81,91,73,31,21,82,45,86,77,6,9,41,41,9,50,33,49,79,85,30,28,16,14,74,32,76,69,86,78,63,93,71,59,43,47,83,61,79,21,64,79,36,5,25,18,56,50,53,63,30,17,2,7,12,19,21,37,42,43,61,53,93,59,18,44,81,69,57,69,56,5,28,39,91,80,89,97,15,24,57,41,38,40,12,32,5,22,63,85,63,44,23,24,26,40,38,12,19,39,60,69,15,24,79,38,85,89,13,11,25,33,80,80,70,40,82,48,18,9,27,11,28,21,71,73,59,69,23,16,37,30,45,52,4,2,18,76,92,83,17,17,65,28,55,38,28,6,24,20,65,20,68,30,37,37,53,62,79,37,9,8,31,1,17,26,12,36,41,38,55,16,49,50,46,46,53,65,8,43,42,41,77,77,75,26,68,92,34,33
2020-11-01,10,6,8,37,66,78,58,66,74,59,71,62,78,78,44,40,71,81,81,72,51,17,89,49,59,85,23,37,35,40,27,98,22,29,26,26,64,69,83,76,65,35,5,97,40,31,75,87,17,6,81,50,33,48,45,39,73,51,61,68,31,45,16,47,36,47,78,42,61,62,84,76,55,64,11,6,48,68,60,41,36,58,80,93,4,58,36,36,12,13,69,76,54,74,89,70,31,19,100,45,78,73,6,11,40,40,9,44,31,45,71,83,23,26,6,11,53,33,83,70,81,70,60,82,73,53,49,55,84,56,72,17,72,79,18,6,16,15,61,68,39,64,28,18,2,7,13,18,17,31,49,51,56,53,82,61,17,40,72,71,62,60,51,5,55,35,93,100,90,98,14,27,50,53,34,35,10,26,3,23,64,88,71,42,18,19,25,38,41,10,16,33,84,83,14,27,80,37,80,82,13,11,28,38,70,70,72,56,83,48,13,8,26,10,24,20,61,64,54,62,21,15,43,32,51,75,100,100,19,78,89,78,11,13,58,25,68,46,33,6,26,18,66,18,63,27,33,33,49,57,67,36,10,8,32,1,16,23,14,33,30,27,51,14,60,44,44,42,39,65,7,45,40,49,83,83,65,28,57,88,35,31
2020-12-01,8,4,8,32,55,73,48,63,60,52,65,65,90,90,45,36,66,68,74,76,52,12,82,46,57,75,19,36,36,32,24,100,23,27,21,25,58,72,71,71,54,36,4,90,41,37,83,86,16,4,78,50,35,56,40,39,74,51,55,63,32,45,15,50,43,35,92,58,71,63,71,73,57,47,11,6,57,65,59,42,38,69,74,85,5,60,37,37,11,13,75,78,55,65,79,57,27,19,90,40,83,72,7,12,41,41,9,41,28,37,65,73,31,37,8,15,65,27,73,69,77,65,53,79,63,51,100,100,70,61,61,13,65,68,14,4,16,14,76,83,35,61,31,15,2,8,16,18,20,37,100,100,71,98,78,48,12,40,61,100,61,57,62,6,100,32,88,91,79,87,14,31,52,34,29,32,12,30,4,28,77,86,55,37,14,19,21,40,40,9,15,32,92,91,14,31,96,36,77,79,13,12,29,34,76,77,78,63,78,43,12,9,22,8,20,16,52,56,49,53,27,18,48,26,38,47,1,1,19,75,89,69,10,10,45,19,70,55,40,5,21,17,69,16,61,36,21,26,40,53,65,42,7,8,31,1,14,17,13,27,36,33,47,14,60,37,38,36,35,62,8,49,41,100,67,67,70,30,51,80,36,28
2021-01-01,5,3,6,34,54,82,49,73,69,100,70,64,86,85,37,26,67,81,77,78,51,16,94,46,59,79,28,43,34,42,24,66,19,27,20,25,59,55,49,63,35,33,2,68,39,36,83,91,22,4,80,59,34,51,47,55,85,60,53,69,38,37,16,61,46,40,85,50,64,65,47,62,52,27,13,8,53,68,62,37,41,48,76,88,5,68,37,38,12,14,71,77,52,67,80,62,31,21,63,41,81,76,6,9,39,39,11,50,34,46,66,84,35,40,45,23,65,32,75,73,80,67,69,87,65,56,63,67,78,55,75,19,71,87,11,5,22,16,52,52,50,65,33,11,2,8,17,21,19,42,64,67,55,50,87,52,12,38,65,89,61,74,59,4,35,40,82,78,82,87,13,25,50,36,30,33,13,30,3,24,94,95,52,49,22,28,17,34,25,8,24,39,65,58,13,25,77,36,83,79,14,16,22,30,71,71,74,42,71,30,15,7,26,10,27,24,68,68,44,55,30,16,72,25,47,56,2,2,20,77,93,82,9,18,41,13,76,76,59,5,26,17,66,17,75,39,19,36,51,67,67,35,9,6,30,1,15,20,15,38,35,31,55,16,82,43,41,39,50,67,10,54,39,62,77,77,65,28,46,71,33,34
2021-02-01,8,6,7,35,61,80,53,74,71,81,73,65,89,89,44,40,71,83,81,77,55,11,96,48,56,76,35,51,39,47,23,61,17,33,20,36,58,48,41,61,35,40,2,64,39,48,66,80,14,6,75,63,42,52,42,57,99,66,59,74,40,42,18,60,39,44,80,43,65,62,39,61,47,26,16,9,46,69,64,37,35,56,80,89,5,81,37,36,14,15,74,81,55,65,100,60,32,24,74,41,80,79,4,6,39,40,10,46,33,52,71,87,25,29,60,16,75,38,89,82,80,69,66,88,71,56,57,57,74,66,78,19,78,85,11,5,24,22,45,47,54,70,30,14,1,7,15,23,22,44,56,56,58,52,88,73,10,43,73,80,60,70,54,4,29,39,86,78,78,86,13,24,55,35,33,35,11,26,3,20,79,95,57,42,24,22,18,37,29,9,32,43,58,56,13,24,75,37,93,81,15,17,22,29,75,75,70,40,76,41,9,7,28,11,28,24,69,71,40,53,27,14,100,25,38,49,0,0,18,70,100,87,15,20,40,15,91,100,100,4,22,19,66,19,63,72,32,44,55,64,72,35,9,7,30,1,14,19,15,37,48,44,50,14,75,41,45,44,54,72,10,42,40,54,76,76,73,100,58,86,27,34
2021-03-01,10,12,8,35,78,82,67,77,83,73,78,68,86,86,49,47,81,100,93,95,58,12,94,47,67,80,40,54,44,52,25,56,18,30,25,29,57,45,33,80,27,34,2,60,41,70,63,71,14,6,82,74,41,47,41,64,99,75,66,80,48,44,17,54,49,42,75,40,59,63,28,79,48,28,18,12,56,73,63,51,33,71,87,90,12,96,39,36,13,15,73,82,62,73,85,67,29,23,78,38,88,82,5,7,42,42,11,43,33,44,82,100,22,27,58,15,74,47,91,87,86,81,83,100,83,68,50,51,93,67,77,21,75,84,10,4,34,41,40,42,66,70,100,18,2,7,16,22,23,53,49,47,59,49,100,52,11,46,91,69,67,73,49,4,26,40,90,78,78,96,14,25,53,37,39,39,8,30,3,15,68,93,65,41,27,24,21,34,37,10,35,49,54,54,14,25,67,38,96,95,16,19,22,31,76,76,68,35,76,48,14,9,29,12,28,26,79,81,48,59,24,13,84,28,41,48,0,0,17,73,98,100,29,26,49,19,78,76,64,6,25,23,60,23,61,94,26,36,56,74,90,39,12,8,30,1,23,17,14,34,69,65,49,15,80,44,46,45,66,71,9,46,42,44,70,70,77,30,56,89,29,35
