date,Uber,DoorDash,SkipTheDishes,Walmart,Costco,Real Canadian Superstore,alibaba,newegg canada,ebay,kijiji,Canadian Tire,Home Depot,Best Buy,Shopify,Apple,Gap,Old Navy,Joe Fresh,Sephora,eventbrite,Sportchek,square online,PayPal,Western Union,TD Canada Trust,Scotiabank,Royal Bank of Canada,Google Pay,Apple Pay,Mastercard
2015-08-01,36,0,0,23,35,0,28,0,57,46,20,21,24,16,32,20,21,0,13,14,0,52,92,67,71,57,5,17,11,39
2015-09-01,28,0,0,9,29,0,27,0,58,45,32,30,75,20,41,0,41,0,13,34,0,50,87,59,76,67,16,22,16,43
2015-10-01,30,0,0,22,30,0,22,0,47,49,30,66,16,22,34,12,19,0,12,26,0,0,82,62,69,54,25,21,20,54
2015-11-01,37,0,0,15,40,0,43,0,56,41,8,69,29,23,32,13,20,0,13,47,0,12,84,54,63,48,20,19,23,56
2015-12-01,45,0,0,16,43,0,32,0,44,39,32,20,59,21,38,7,0,0,13,28,0,38,87,63,70,56,16,20,21,56
2016-01-01,28,0,0,17,24,0,8,0,65,62,31,10,40,25,24,13,0,0,0,14,0,12,69,60,57,48,15,12,18,57
2016-02-01,56,0,0,8,37,0,17,0,50,50,41,73,18,25,35,0,43,58,13,36,43,26,76,58,63,47,11,19,17,53
2016-03-01,49,0,0,11,26,0,32,0,59,60,23,19,45,25,24,0,20,54,12,53,0,12,72,56,61,53,10,19,11,36
2016-04-01,56,0,23,18,31,0,19,0,43,68,20,60,35,27,31,6,0,0,0,21,41,25,71,58,56,51,21,13,16,50
2016-05-01,26,2,0,12,41,0,6,44,54,39,28,62,54,28,100,20,63,0,13,28,0,13,68,59,69,55,54,18,91,40
2016-06-01,51,0,0,34,57,0,19,0,46,29,46,63,37,29,95,20,0,0,0,29,43,13,67,63,68,48,11,17,100,67
2016-07-01,43,0,0,17,37,0,20,0,39,68,39,44,6,25,77,7,23,0,0,23,0,55,69,65,61,45,12,13,44,52
2016-08-01,50,0,0,19,55,0,9,48,45,61,53,55,26,28,48,14,45,0,42,8,0,41,71,67,58,49,23,18,41,72
2016-09-01,27,0,0,20,33,0,33,0,40,40,21,32,62,27,93,0,0,0,40,29,0,27,67,65,57,55,33,22,76,61
2016-10-01,20,0,0,14,30,0,27,0,36,49,32,20,36,32,66,7,21,56,13,49,0,0,69,63,60,48,16,21,55,57
2016-11-01,77,0,0,15,51,0,26,43,48,61,31,30,69,33,53,25,61,54,100,7,0,25,73,56,40,47,10,16,47,53
2016-12-01,91,2,0,26,38,0,25,0,46,38,52,50,59,38,54,13,82,0,63,0,0,13,82,78,63,56,21,26,43,49
2017-01-01,66,2,0,23,54,0,30,0,45,57,7,19,38,37,46,0,76,51,12,19,0,35,78,60,47,49,29,18,38,58
2017-02-01,45,2,0,13,22,0,14,0,45,45,32,20,29,44,41,0,0,0,13,34,40,25,76,62,49,65,16,13,30,46
2017-03-01,62,2,0,23,35,0,31,0,38,61,24,18,51,39,37,17,18,0,56,67,0,0,80,66,58,64,9,20,27,46
2017-04-01,42,2,0,17,36,0,44,0,36,48,41,56,55,38,53,6,19,0,24,51,0,47,72,63,53,65,10,8,42,53
2017-05-01,62,2,0,18,39,0,21,0,52,53,23,29,28,42,47,18,20,0,12,53,0,24,71,72,57,72,15,16,38,54
2017-06-01,65,5,24,24,50,0,37,43,47,52,28,10,65,45,63,0,0,0,25,28,0,0,69,76,72,66,26,23,48,46
2017-07-01,83,0,0,21,41,0,25,0,44,49,24,51,36,42,57,13,21,56,13,28,42,26,71,77,72,58,16,12,43,56
2017-08-01,94,0,0,32,57,0,38,0,37,47,23,39,46,42,69,6,0,0,49,20,0,37,71,81,72,65,31,13,49,60
2017-09-01,100,0,23,21,46,36,26,0,43,100,38,10,51,42,59,6,0,0,37,27,0,36,68,79,71,72,25,4,49,65
2017-10-01,79,0,0,32,44,0,30,0,55,50,29,27,21,52,73,12,37,0,34,25,37,23,66,68,52,67,9,18,50,54
2017-11-01,46,4,0,39,46,0,31,0,56,52,43,54,84,51,62,11,18,0,45,37,36,67,71,67,63,53,5,9,64,83
2017-12-01,72,6,0,37,46,0,28,40,42,54,44,46,92,36,93,12,57,0,12,19,38,0,72,78,51,67,5,22,78,68
2018-01-01,74,2,0,39,36,0,28,37,44,29,30,51,45,45,66,5,35,0,11,47,0,75,67,70,69,64,49,27,55,64
2018-02-01,34,0,0,31,47,0,47,41,48,36,34,29,33,53,45,0,0,0,24,26,77,36,66,78,71,72,0,50,30,53
2018-03-01,59,4,0,40,72,0,45,0,41,39,38,70,46,50,75,11,18,0,33,18,0,44,65,86,52,67,18,60,60,75
2018-04-01,67,4,41,36,31,0,21,0,49,48,41,44,36,53,63,11,53,0,11,42,0,0,64,72,74,60,27,52,48,57
2018-05-01,52,2,21,35,54,33,25,0,47,67,42,9,42,57,66,6,55,0,34,24,0,45,64,82,52,57,19,62,48,64
2018-06-01,56,2,65,30,27,0,24,0,41,44,90,64,32,50,52,0,37,0,23,31,0,23,64,85,45,75,14,74,42,63
2018-07-01,62,2,43,37,49,0,37,79,31,41,29,27,69,46,40,6,0,100,23,19,0,23,64,86,74,71,33,59,35,51
2018-08-01,64,6,0,45,37,0,35,0,41,41,57,27,32,49,63,17,74,0,11,37,0,34,65,90,74,71,33,57,50,72
2018-09-01,73,6,21,35,37,0,19,0,34,22,22,55,53,46,60,0,19,0,11,37,0,45,63,78,60,86,19,71,47,83
2018-10-01,68,2,42,44,61,0,32,0,37,42,31,35,41,48,47,6,0,0,22,18,0,22,61,79,53,73,14,74,43,64
2018-11-01,51,12,42,50,56,0,43,0,39,40,42,53,57,49,59,0,18,0,56,6,0,22,67,76,48,68,9,67,34,65
2018-12-01,72,6,0,42,35,0,19,0,40,54,48,75,54,38,66,18,38,0,12,26,0,47,64,100,43,55,10,97,55,61
2019-01-01,72,8,0,46,32,0,33,0,36,32,47,34,45,43,60,5,0,0,22,35,0,11,60,69,46,62,18,72,34,58
2019-02-01,53,4,22,50,45,0,23,0,35,51,26,74,38,42,50,6,38,0,0,70,0,23,62,73,48,60,14,50,38,45
2019-03-01,72,8,61,53,69,32,23,0,35,27,31,26,35,44,71,5,0,0,0,24,0,86,61,80,40,78,4,70,42,78
2019-04-01,94,10,0,47,44,0,27,0,28,43,52,9,15,45,52,0,54,0,33,49,0,11,62,81,68,73,28,80,39,46
