date,841,47,1190,1191,1140,1213,1013,1214,806,810,1317,273,148,1147,1212,610,815,1294,170,138,89,473,803,121,276,650,73,355,1146,18,1225,270,659,1268,38,844,614
2015-02-01,46,42,24,23,31,36,27,59,28,32,17,32,58,28,18,70,43,47,40,59,47,35,21,35,66,54,47,26,26,48,69,61,45,14,56,28,50
2015-03-01,45,45,23,31,34,42,30,67,30,33,19,38,48,34,22,75,47,52,51,66,53,38,23,35,64,54,47,26,26,48,65,65,44,13,60,28,52
2015-04-01,49,50,27,41,38,53,31,75,36,33,19,44,36,35,26,73,48,53,56,71,60,38,17,38,63,61,51,26,24,50,70,63,43,12,62,28,52
2015-05-01,50,47,22,43,44,60,30,67,36,30,17,45,28,33,28,67,46,53,52,69,54,38,13,38,64,62,50,25,21,48,68,57,40,12,56,27,40
2015-06-01,48,47,22,42,49,62,30,71,33,31,17,44,29,36,28,71,47,54,52,70,54,37,14,38,64,64,51,24,32,47,68,59,42,12,58,27,50
2015-07-01,49,49,21,42,59,75,30,70,31,30,17,42,29,37,28,76,47,56,56,70,54,38,16,40,72,62,54,26,29,49,75,64,39,14,59,27,50
2015-08-01,52,47,20,37,51,70,29,66,30,30,19,39,31,33,30,73,47,54,54,69,53,39,18,38,67,59,53,29,29,49,70,64,41,16,54,28,60
2015-09-01,52,45,22,30,38,50,29,65,32,31,18,35,34,31,28,71,46,58,53,67,52,38,17,38,63,58,51,30,28,48,64,62,41,13,56,29,60
2015-10-01,49,42,25,23,29,35,27,59,31,31,17,29,37,30,25,67,43,56,45,67,56,35,13,37,63,58,51,24,28,50,70,61,40,12,50,29,62
2015-11-01,54,40,25,20,26,25,27,55,27,33,17,25,39,28,25,64,41,52,44,65,57,33,12,37,64,56,62,28,44,56,79,69,39,12,52,29,59
2015-12-01,64,36,19,20,23,19,26,52,26,30,17,25,42,27,22,60,38,46,38,56,48,28,9,43,64,47,70,30,45,56,81,63,35,13,46,27,50
2016-01-01,50,41,23,20,29,31,27,54,27,32,18,29,58,28,19,70,41,52,46,61,46,33,19,41,69,54,47,29,26,47,58,67,44,15,51,28,45
2016-02-01,50,42,24,22,29,43,28,65,26,32,18,32,53,29,19,72,42,53,47,65,46,33,20,39,76,54,45,24,24,45,53,67,43,15,50,29,44
2016-03-01,51,45,22,32,32,46,29,68,28,32,18,37,43,28,22,72,45,57,50,69,53,35,21,42,71,55,47,25,24,46,60,65,41,13,54,29,49
2016-04-01,48,48,23,39,38,57,28,76,27,36,18,44,33,28,26,69,48,61,52,76,60,38,16,38,71,61,46,25,21,47,66,66,43,13,53,27,51
2016-05-01,50,45,23,41,44,67,29,73,26,31,17,46,29,31,28,71,45,60,53,75,55,36,12,41,72,67,51,24,22,47,72,62,44,13,52,28,49
2016-06-01,53,47,22,39,49,70,28,71,29,33,18,43,27,33,26,71,45,57,54,74,54,35,16,42,70,68,49,25,21,46,66,62,42,14,52,28,50
2016-07-01,54,47,20,39,55,84,27,69,26,30,17,40,28,30,26,74,46,56,55,100,53,35,16,43,79,62,54,25,22,46,68,66,38,12,48,27,56
2016-08-01,53,48,24,38,53,79,27,68,26,31,18,39,30,28,25,75,47,58,58,79,54,37,17,39,76,63,53,27,24,47,70,69,39,13,52,28,52
2016-09-01,51,46,27,31,38,59,29,67,26,32,24,36,35,30,25,73,45,61,53,74,56,35,17,42,73,62,52,30,25,47,72,68,41,12,53,28,52
2016-10-01,53,43,22,24,28,41,28,64,24,33,20,30,38,28,23,71,45,60,48,73,62,33,12,38,74,62,57,25,27,51,71,70,41,12,50,29,61
2016-11-01,62,43,25,22,26,28,26,60,23,34,19,26,40,27,21,69,42,60,47,72,61,32,11,37,74,60,63,27,39,56,75,75,43,12,51,31,49
2016-12-01,68,40,19,19,23,21,25,55,21,32,17,25,53,27,20,69,40,50,38,67,54,30,10,45,78,55,73,29,44,57,83,67,41,13,43,30,44
2017-01-01,47,41,25,20,29,36,25,57,25,33,17,29,58,26,19,70,43,59,49,66,49,34,19,41,75,57,50,27,27,47,63,72,42,14,51,29,44
2017-02-01,48,42,22,22,30,40,27,63,24,32,17,32,53,27,19,73,44,56,50,68,48,34,19,39,81,58,46,24,26,48,63,68,41,12,51,28,50
2017-03-01,47,45,22,27,32,48,29,70,27,33,19,33,40,29,21,78,47,70,54,72,54,36,22,40,77,61,48,24,30,46,61,70,43,12,56,29,59
2017-04-01,57,49,25,40,36,59,30,74,29,35,18,40,32,31,26,78,49,62,58,82,61,38,17,44,79,65,55,24,25,49,76,70,39,16,51,28,49
2017-05-01,54,49,24,40,42,69,30,73,27,34,18,39,29,37,26,77,49,67,59,84,58,37,13,43,80,72,53,24,22,49,73,67,40,13,54,28,47
2017-06-01,51,49,25,41,48,74,28,75,29,35,18,41,27,37,27,74,48,66,58,83,58,39,15,46,82,71,57,23,24,49,79,66,41,13,52,28,48
2017-07-01,54,49,22,40,59,86,28,70,25,35,18,40,29,33,27,77,48,63,58,82,56,37,15,47,89,64,56,24,24,48,82,69,38,14,50,27,49
2017-08-01,52,48,22,37,52,81,28,70,26,34,17,37,30,31,27,79,48,65,61,81,54,40,17,47,87,64,56,27,25,48,83,71,41,15,53,28,49
2017-09-01,54,47,27,31,37,59,30,70,30,36,18,33,34,30,27,79,48,68,59,76,57,39,17,47,80,65,56,30,27,49,81,74,42,21,53,28,44
2017-10-01,55,46,26,25,28,44,29,66,27,36,19,28,37,28,23,75,46,65,55,80,63,37,12,44,81,65,61,24,26,53,75,76,41,14,54,29,49
2017-11-01,65,43,24,22,25,28,28,62,27,36,18,24,42,28,22,76,45,62,51,83,68,35,13,41,80,65,73,28,36,62,84,80,43,17,51,32,48
